Active?,Calculation4,Country,Dt Customer,Education,ID,Marital Status,Num Web Visits Month,Year Birth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Calculation1,Calculation2,Camp 1 %,Camp 2 %,Camp 3%,Camp 4 %,CAmp 5 %,color,Complain,F1,Income,Kidhome,Mnt Fish Products,Mnt Fruits,Mnt Gold Prods,Mnt Meat Products,Mnt Sweet Products,Mnt Wines,Num Catalog Purchases,Num Deals Purchases,Num Store Purchases,Num Web Purchases,Recency,Response,Teenhome
Semi  Active,okay,Spain,13-10-2012,PhD,164,Married,8,1977,0,0,0,0,0,0.000247531,1,0,0,0,0,0,col,0,1355,28973,0,3,0,12,46,2,206,1,2,5,5,59,0,0
Lapsed,okay,Spain,11-09-2013,PhD,3075,Married,1,1972,0,0,0,0,0,0.000512379,1,0,0,0,0,0,col,0,1056,59973,0,20,30,0,168,34,130,4,1,7,3,47,0,0
Semi  Active,okay,Spain,05-04-2014,PhD,5545,Married,1,1972,0,0,0,0,0,0.000667034,1,0,0,0,0,0,col,0,1620,78075,0,34,8,80,259,35,572,5,1,5,3,72,0,0
Semi  Active,okay,Spain,31-03-2014,PhD,7106,Married,1,1943,0,0,0,0,0,0.000648153,1,0,0,0,0,0,col,0,1644,75865,0,156,0,12,591,0,483,5,1,10,3,73,0,0
Semi  Active,okay,Spain,29-10-2012,PhD,1168,Married,2,1978,0,0,0,0,0,0.000616490,1,0,0,0,0,0,col,0,1415,72159,0,34,53,53,899,40,322,6,1,10,4,62,0,0
Semi  Active,okay,Spain,16-02-2013,PhD,4475,Married,5,1949,0,0,0,0,0,0.000590339,1,0,0,0,0,0,col,0,1864,69098,0,145,22,178,780,0,1315,8,1,9,7,82,0,0
Semi  Active,okay,Spain,26-01-2013,PhD,9029,Married,1,1972,0,0,0,0,0,0.000599036,1,0,0,0,0,0,col,0,1658,70116,0,95,44,29,603,58,707,8,1,12,2,73,0,0
Semi  Active,okay,Spain,31-08-2012,PhD,2747,Married,3,1988,0,0,0,0,0,0.000577079,1,0,0,0,0,0,col,0,2037,67546,0,150,134,172,768,38,864,10,1,5,4,90,0,0
Semi  Active,okay,Australia,05-11-2013,PhD,7281,Single,2,1959,0,0,0,0,0,0.000479675,1,0,0,0,0,0,col,0,1804,56145,0,3,11,39,50,2,81,3,1,4,1,80,0,0
Semi  Active,okay,Canada,05-04-2014,PhD,3194,Single,1,1974,0,0,0,0,0,0.000610570,1,0,0,0,0,0,col,0,1935,71466,0,78,12,0,546,182,412,4,1,10,4,86,0,0
Lapsed,okay,Saudi Arabia,11-09-2013,PhD,8299,Single,4,1989,0,0,0,0,0,0.000290445,1,0,0,0,0,0,col,0,1028,33996,0,8,2,6,15,0,40,1,1,3,1,46,0,0
Semi  Active,okay,Saudi Arabia,29-06-2013,PhD,7053,Single,1,1966,0,0,0,0,0,0.000669981,1,0,0,0,0,0,col,0,1699,78420,0,91,28,28,674,28,604,10,1,8,3,75,0,0
Lapsed,okay,Spain,19-05-2014,PhD,7679,Single,3,1985,0,0,0,0,0,0.000258851,1,0,0,0,0,0,col,0,1065,30298,0,6,3,0,12,1,6,1,1,3,1,48,0,0
Lapsed,okay,Spain,11-09-2013,PhD,663,Single,4,1989,0,0,0,0,0,0.000290445,1,0,0,0,0,0,col,0,1027,33996,0,8,2,6,15,0,40,1,1,3,1,46,0,0
Semi  Active,okay,Spain,08-07-2013,PhD,6663,Single,5,1940,0,0,0,0,0,0.000436923,1,0,0,0,0,0,col,0,2171,51141,0,0,0,6,7,0,144,1,1,4,3,96,0,0
Semi  Active,okay,Spain,03-03-2014,PhD,2416,Single,1,1969,0,0,0,0,0,0.000568843,1,0,0,0,0,0,col,0,1873,66582,0,16,25,0,420,38,789,8,1,9,2,83,0,0
Semi  Active,okay,USA,28-04-2014,PhD,7712,Single,4,1946,0,0,0,0,0,0.000531055,1,0,0,0,0,0,col,0,1531,62159,0,77,17,29,259,70,182,2,1,10,6,68,0,0
Semi  Active,okay,Australia,25-10-2013,PhD,2345,Together,2,1982,0,0,0,0,0,0.000598370,1,0,0,0,0,0,col,0,1228,70038,0,71,54,130,348,54,587,4,1,8,4,54,0,0
Semi  Active,okay,Canada,23-11-2013,PhD,6303,Together,1,1986,0,0,0,0,0,0.000784464,1,0,0,0,0,0,col,0,1625,91820,0,76,73,30,747,161,410,5,0,12,5,72,0,0
Semi  Active,okay,Canada,26-01-2014,PhD,4964,Together,1,1958,0,0,0,0,0,0.000634355,1,0,0,0,0,0,col,0,2026,74250,0,75,11,0,392,0,680,11,1,4,2,90,0,0
Semi  Active,okay,Germany,25-10-2013,PhD,1232,Together,2,1982,0,0,0,0,0,0.000598370,1,0,0,0,0,0,col,0,1227,70038,0,71,54,130,348,54,587,4,1,8,4,54,0,0
Semi  Active,okay,Germany,31-12-2013,PhD,6974,Together,2,1972,0,0,0,0,0,0.000712895,1,0,0,0,0,0,col,0,2006,83443,0,55,42,84,742,56,518,10,1,5,6,89,0,0
Semi  Active,okay,India,17-05-2013,PhD,5602,Together,3,1989,0,0,0,0,0,0.000572184,1,0,0,0,0,0,col,0,2213,66973,0,147,22,102,432,113,466,7,1,12,8,98,0,0
Semi  Active,okay,Saudi Arabia,02-07-2013,PhD,4597,Together,1,1970,0,0,0,0,0,0.000701182,1,0,0,0,0,0,col,0,1516,82072,0,168,55,129,685,92,889,2,1,13,3,67,0,0
Lapsed,okay,Spain,13-06-2014,PhD,9624,Together,1,1958,0,0,0,0,0,0.000559497,1,0,0,0,0,0,col,0,1014,65488,0,36,45,54,207,18,603,4,1,6,3,46,0,0
Semi  Active,okay,Spain,08-06-2013,PhD,8584,Together,0,1952,0,0,0,0,0,0.000729880,1,0,0,0,0,0,col,0,1234,85431,0,168,53,53,462,53,376,7,1,7,2,54,0,0
Semi  Active,okay,Spain,30-03-2013,PhD,10590,Together,2,1956,0,0,0,0,0,0.000653937,1,0,0,0,0,0,col,0,2056,76542,0,0,73,14,573,29,794,8,1,10,4,91,0,0
Semi  Active,okay,Spain,13-05-2014,PhD,4149,Together,2,1948,0,0,0,0,0,0.000650502,1,0,0,0,0,0,col,0,1303,76140,0,17,66,26,653,0,586,9,1,6,5,57,0,0
Semi  Active,okay,Spain,06-10-2013,PhD,3428,Together,2,1991,0,0,0,0,0,0.000586785,1,0,0,0,0,0,col,0,1279,68682,0,99,0,45,505,30,919,9,1,10,4,56,0,0
Semi  Active,okay,Spain,06-10-2013,PhD,4500,Together,2,1991,0,0,0,0,0,0.000586785,1,0,0,0,0,0,col,0,1280,68682,0,99,0,45,505,30,919,9,1,10,4,56,0,0
Semi  Active,okay,India,05-04-2014,PhD,202,Widow,1,1948,0,0,0,0,0,0.000700840,1,0,0,0,0,0,col,0,1217,82032,0,149,194,57,377,125,332,6,0,7,4,54,0,0
Semi  Active,okay,India,05-04-2014,PhD,9589,Widow,1,1948,0,0,0,0,0,0.000700840,1,0,0,0,0,0,col,0,1218,82032,0,149,194,57,377,125,332,6,0,7,4,54,0,0
Semi  Active,okay,Spain,06-07-2013,PhD,1453,Widow,6,1943,0,0,0,0,0,0.000491362,1,0,0,0,0,0,col,0,1350,57513,0,52,40,30,183,20,735,3,2,13,9,59,0,0
Semi  Active,okay,Canada,13-02-2014,2n Cycle,5751,Divorced,6,1973,0,0,0,0,0,0.000266241,1,0,0,0,0,0,col,0,1223,31163,1,11,3,10,10,2,2,0,1,3,1,54,0,0
Semi  Active,okay,Germany,13-02-2014,2n Cycle,10033,Divorced,6,1973,0,0,0,0,0,0.000266241,1,0,0,0,0,0,col,0,1222,31163,1,11,3,10,10,2,2,0,1,3,1,54,0,0
Lapsed,okay,Spain,10-03-2013,2n Cycle,8812,Divorced,7,1979,0,0,0,0,0,0.000115619,1,0,0,0,0,0,col,0,1005,13533,1,8,3,17,8,0,12,0,2,3,2,45,0,0
Semi  Active,okay,Spain,11-05-2014,2n Cycle,4066,Divorced,6,1978,0,0,0,0,0,0.000181823,1,0,0,0,0,0,col,0,1706,21282,1,4,5,20,8,8,1,1,2,2,2,76,0,0
Semi  Active,okay,Australia,02-09-2013,2n Cycle,10755,Married,7,1976,0,0,0,0,0,0.000202635,1,0,0,0,0,0,col,0,1713,23718,1,15,3,36,14,7,6,1,3,2,3,76,0,0
Semi  Active,okay,Canada,19-02-2013,2n Cycle,367,Married,9,1978,0,0,0,0,0,0.000312265,1,0,0,0,0,0,col,0,1683,36550,1,123,90,120,94,103,47,1,5,5,9,74,0,0
Semi  Active,okay,Germany,03-07-2013,2n Cycle,5346,Married,7,1973,0,0,0,0,0,0.000201276,1,0,0,0,0,0,col,0,1972,23559,1,7,5,23,19,0,25,0,3,3,3,87,0,0
Semi  Active,okay,India,04-09-2012,2n Cycle,3745,Married,8,1988,0,0,0,0,0,0.000199328,1,0,0,0,0,0,col,0,2085,23331,1,0,36,45,7,10,5,0,2,3,3,92,0,0
Semi  Active,okay,India,10-05-2014,2n Cycle,3559,Married,6,1988,0,0,0,0,0,0.000138815,1,0,0,0,0,0,col,0,1727,16248,1,3,11,9,10,12,12,1,3,3,2,77,0,0
Lapsed,okay,Saudi Arabia,09-12-2013,2n Cycle,89,Married,6,1975,0,0,0,0,0,0.000189768,1,0,0,0,0,0,col,0,1097,22212,1,6,9,21,20,8,5,0,2,4,2,49,0,0
Semi  Active,okay,Spain,22-04-2014,2n Cycle,5680,Married,6,1984,0,0,0,0,0,0.000304866,1,0,0,0,0,0,col,0,1496,35684,1,0,4,3,7,6,10,0,1,3,1,66,0,0
Semi  Active,okay,Spain,22-01-2013,2n Cycle,5263,Married,8,1977,0,0,0,0,0,0.000265327,1,0,0,0,0,0,col,0,2236,31056,1,3,10,16,13,8,5,0,1,3,1,99,0,0
Semi  Active,okay,Spain,07-02-2013,2n Cycle,456,Married,8,1986,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,2173,7500,1,4,11,9,5,6,1,0,2,3,2,96,0,0
Semi  Active,okay,Spain,08-03-2014,2n Cycle,8541,Married,5,1990,0,0,0,0,0,0.000210879,1,0,0,0,0,0,col,0,2203,24683,1,6,4,6,10,7,8,0,2,4,2,98,0,0
Semi  Active,okay,Spain,07-09-2013,2n Cycle,4328,Married,6,1986,0,0,0,0,0,0.000187573,1,0,0,0,0,0,col,0,1833,21955,1,17,1,11,7,14,5,1,2,3,2,81,0,0
Semi  Active,okay,Spain,11-01-2014,2n Cycle,8789,Married,4,1989,0,0,0,0,0,0.000504579,1,0,0,0,0,0,col,0,1732,59060,1,36,40,12,111,40,35,1,3,7,3,77,0,0
Semi  Active,okay,India,17-12-2013,2n Cycle,4120,Single,7,1975,0,0,0,0,0,0.000423023,1,0,0,0,0,0,col,0,1381,49514,1,58,39,93,78,13,88,1,2,4,6,61,0,0
Semi  Active,okay,India,05-10-2012,2n Cycle,9771,Single,9,1988,0,0,0,0,0,0.000199328,1,0,0,0,0,0,col,0,2200,23331,1,24,20,5,101,15,104,1,6,5,5,97,0,0
Semi  Active,okay,Spain,27-08-2012,2n Cycle,10398,Single,7,1981,0,0,0,0,0,0.000207915,1,0,0,0,0,0,col,0,1869,24336,1,8,6,12,2,2,1,0,1,2,1,82,0,0
Semi  Active,okay,Spain,28-12-2013,2n Cycle,10708,Single,7,1978,0,0,0,0,0,0.000315896,1,0,0,0,0,0,col,0,1126,36975,1,0,6,2,11,4,10,0,1,3,1,50,0,0
Semi  Active,okay,Spain,19-06-2013,2n Cycle,6437,Single,7,1985,0,0,0,0,0,0.000354325,1,0,0,0,0,0,col,0,1807,41473,1,15,8,9,20,3,21,0,1,3,2,80,0,0
Semi  Active,okay,USA,03-11-2012,2n Cycle,2278,Single,6,1985,0,0,0,0,0,0.000288873,1,0,0,0,0,0,col,0,1954,33812,1,30,17,39,19,24,4,1,2,3,2,86,0,0
Semi  Active,okay,Australia,01-08-2013,2n Cycle,7761,Together,6,1978,0,0,0,0,0,0.000330651,1,0,0,0,0,0,col,0,1599,38702,1,13,11,40,24,8,13,0,2,4,3,71,0,0
Semi  Active,okay,India,04-10-2012,2n Cycle,4271,Together,7,1989,0,0,0,0,0,0.000330488,1,0,0,0,0,0,col,0,1818,38683,1,84,35,66,69,41,46,1,6,6,4,80,0,0
Semi  Active,okay,Saudi Arabia,25-10-2013,2n Cycle,3276,Together,7,1976,0,0,0,0,0,0.000310138,1,0,0,0,0,0,col,0,1201,36301,1,3,12,12,35,5,11,0,1,3,3,53,0,0
Semi  Active,okay,Saudi Arabia,17-01-2013,2n Cycle,3270,Together,9,1978,0,0,0,0,0,0.000146239,1,0,0,0,0,0,col,0,2174,17117,1,30,23,7,38,18,12,1,4,3,3,96,0,0
Semi  Active,okay,Saudi Arabia,11-04-2014,2n Cycle,1755,Together,3,1988,0,0,0,0,0,0.000386200,1,0,0,0,0,0,col,0,2090,45204,1,29,11,18,25,1,30,1,1,4,1,93,0,0
Lapsed,okay,Spain,07-11-2013,2n Cycle,3665,Together,8,1977,0,0,0,0,0,0.000216279,1,0,0,0,0,0,col,0,1020,25315,1,11,9,22,8,3,1,0,3,3,3,46,0,0
Semi  Active,okay,Spain,04-05-2014,2n Cycle,5987,Together,5,1989,0,0,0,0,0,8.888657797e-05,1,0,0,0,0,0,col,0,1175,10404,1,10,2,12,11,6,2,0,2,4,1,52,0,0
Semi  Active,okay,Spain,01-08-2012,2n Cycle,10001,Together,9,1985,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,2222,7500,1,13,17,34,17,14,5,1,4,3,2,98,0,0
Semi  Active,okay,Spain,24-05-2014,2n Cycle,7613,Together,6,1974,0,0,0,0,0,0.000424347,1,0,0,0,0,0,col,0,2183,49669,1,11,5,29,107,8,166,1,2,6,5,97,0,0
Semi  Active,okay,Canada,14-08-2012,Basic,642,Married,8,1980,0,0,0,0,0,0.000136739,1,0,0,0,0,0,col,0,1568,16005,1,20,3,47,2,30,1,1,3,2,2,69,0,0
Semi  Active,okay,Saudi Arabia,22-12-2012,Basic,5692,Married,8,1989,0,0,0,0,0,0.000217372,1,0,0,0,0,0,col,0,1867,25443,1,8,4,7,3,9,1,0,1,3,1,82,0,0
Lapsed,okay,Saudi Arabia,11-02-2013,Basic,4669,Married,7,1981,0,0,0,0,0,0.000209145,1,0,0,0,0,0,col,0,1039,24480,1,28,19,17,9,25,4,0,3,4,3,46,0,0
Semi  Active,okay,India,05-08-2013,Basic,7620,Single,8,1990,0,0,0,0,0,0.000138277,1,0,0,0,0,0,col,0,1598,16185,1,21,11,45,16,8,5,2,2,2,2,71,0,0
Semi  Active,okay,Saudi Arabia,30-04-2014,Basic,9960,Single,7,1991,0,0,0,0,0,0.000229547,1,0,0,0,0,0,col,0,1176,26868,1,8,0,2,1,3,0,0,1,2,1,52,0,0
Semi  Active,okay,Spain,20-03-2013,Basic,5181,Single,9,1982,0,0,0,0,0,0.000208179,1,0,0,0,0,0,col,0,1337,24367,1,0,4,5,2,11,2,0,1,2,1,58,0,0
Semi  Active,okay,Spain,17-12-2012,Basic,5150,Single,6,1979,0,0,0,0,0,0.000172527,1,0,0,0,0,0,col,0,1458,20194,1,11,4,15,7,10,0,0,2,3,2,64,0,0
Semi  Active,okay,Spain,29-01-2013,Basic,3628,Single,9,1987,0,0,0,0,0,0.000128477,1,0,0,0,0,0,col,0,2100,15038,1,19,8,26,11,12,4,1,2,2,2,93,0,0
Semi  Active,okay,Spain,03-12-2012,Basic,4136,Single,9,1992,0,0,0,0,0,6.407625286e-05,1,0,0,0,0,0,col,0,1434,7500,1,8,17,40,18,26,10,2,4,2,3,63,0,0
Semi  Active,okay,Canada,10-12-2013,Basic,8373,Together,5,1979,0,0,0,0,0,0.000210119,1,0,0,0,0,0,col,0,2117,24594,1,10,3,9,6,0,1,0,1,3,1,94,0,0
Semi  Active,okay,Saudi Arabia,10-12-2013,Basic,3829,Together,5,1979,0,0,0,0,0,0.000210119,1,0,0,0,0,0,col,0,2118,24594,1,10,3,9,6,0,1,0,1,3,1,94,0,0
Semi  Active,okay,Spain,08-01-2013,Basic,8686,Together,8,1979,0,0,0,0,0,0.000202686,1,0,0,0,0,0,col,0,1486,23724,1,0,23,14,15,18,5,0,2,3,2,65,0,0
Semi  Active,okay,Australia,07-02-2014,Bachelor's Degree,2589,Divorced,6,1972,0,0,0,0,0,0.000228616,1,0,0,0,0,0,col,0,1470,26759,1,8,3,2,16,5,25,1,2,3,2,65,0,0
Semi  Active,okay,Canada,22-04-2013,Bachelor's Degree,7386,Divorced,7,1976,0,0,0,0,0,0.000264780,1,0,0,0,0,0,col,0,1883,30992,1,7,0,2,14,3,17,0,1,3,1,83,0,0
Semi  Active,okay,Canada,22-04-2013,Bachelor's Degree,3006,Divorced,7,1976,0,0,0,0,0,0.000264780,1,0,0,0,0,0,col,0,1884,30992,1,7,0,2,14,3,17,0,1,3,1,83,0,0
Semi  Active,okay,Germany,19-12-2012,Bachelor's Degree,5846,Divorced,6,1977,0,0,0,0,0,0.000343842,1,0,0,0,0,0,col,0,1548,40246,1,2,1,1,6,1,2,0,1,2,1,68,0,0
Semi  Active,okay,Germany,18-10-2012,Bachelor's Degree,6147,Divorced,7,1971,0,0,0,0,0,0.000220576,1,0,0,0,0,0,col,0,1170,25818,1,2,2,9,8,2,5,1,1,2,0,51,0,0
Semi  Active,okay,Saudi Arabia,14-06-2013,Bachelor's Degree,4037,Divorced,7,1976,0,0,0,0,0,0.000272187,1,0,0,0,0,0,col,0,1739,31859,1,8,1,5,3,0,3,0,1,2,1,77,0,0
Semi  Active,okay,Saudi Arabia,18-01-2014,Bachelor's Degree,10032,Divorced,6,1976,0,0,0,0,0,0.000107400,1,0,0,0,0,0,col,0,1940,12571,1,2,5,17,14,12,3,1,4,3,3,86,0,0
Semi  Active,okay,Spain,26-10-2012,Bachelor's Degree,5252,Divorced,7,1969,0,0,0,0,0,0.000204275,1,0,0,0,0,0,col,0,1815,23910,1,7,12,13,18,1,16,0,1,3,2,80,0,0
Semi  Active,okay,Spain,16-03-2013,Bachelor's Degree,4432,Divorced,7,1976,0,0,0,0,0,0.000270103,1,0,0,0,0,0,col,0,1862,31615,1,6,3,9,20,11,2,0,2,3,2,82,0,0
Semi  Active,okay,Spain,24-10-2013,Bachelor's Degree,2337,Divorced,6,1971,0,0,0,0,0,0.000254759,1,0,0,0,0,0,col,0,1734,29819,1,2,1,2,24,1,9,0,3,3,3,77,0,0
Semi  Active,okay,Spain,03-12-2012,Bachelor's Degree,22,Divorced,8,1976,0,0,0,0,0,0.000395650,1,0,0,0,0,0,col,0,2237,46310,1,15,2,14,88,5,185,1,2,5,6,99,0,0
Semi  Active,okay,Spain,15-07-2013,Bachelor's Degree,3426,Divorced,8,1975,0,0,0,0,0,0.000600608,1,0,0,0,0,0,col,0,2012,70300,1,60,61,46,338,46,1045,5,3,13,5,89,0,0
Semi  Active,okay,USA,06-10-2012,Bachelor's Degree,7441,Divorced,7,1973,0,0,0,0,0,0.000607682,1,0,0,0,0,0,col,0,1817,71128,1,20,159,31,447,0,958,10,3,12,2,80,0,0
Semi  Active,okay,Australia,05-04-2014,Bachelor's Degree,10500,Married,5,1984,0,0,0,0,0,0.000271350,1,0,0,0,0,0,col,0,2161,31761,1,16,1,28,20,14,19,0,2,4,3,96,0,0
Semi  Active,okay,Australia,15-09-2013,Bachelor's Degree,5517,Married,8,1969,0,0,0,0,0,0.000216091,1,0,0,0,0,0,col,0,1153,25293,1,0,0,9,11,2,15,1,1,2,1,51,0,0
Lapsed,okay,Canada,22-08-2013,Bachelor's Degree,5868,Married,7,1980,0,0,0,0,0,0.000163241,1,0,0,0,0,0,col,0,1104,19107,1,10,4,16,9,5,2,0,2,3,1,49,0,0
Lapsed,okay,Canada,04-11-2013,Bachelor's Degree,1321,Married,8,1974,0,0,0,0,0,0.000222703,1,0,0,0,0,0,col,0,1099,26067,1,0,2,12,18,2,22,0,3,3,3,49,0,0
Semi  Active,okay,Canada,11-12-2013,Bachelor's Degree,2005,Married,6,1990,0,0,0,0,0,0.000305558,1,0,0,0,0,0,col,0,1942,35765,1,0,3,15,30,5,22,0,2,4,2,86,0,0
Semi  Active,okay,Canada,05-01-2014,Bachelor's Degree,8182,Married,8,1984,0,0,0,0,0,0.000198448,1,0,0,0,0,0,col,0,2044,23228,1,7,3,5,49,4,53,0,4,4,3,91,0,0
Semi  Active,okay,Canada,28-01-2014,Bachelor's Degree,9481,Married,8,1976,0,0,0,0,0,0.000146504,1,0,0,0,0,0,col,0,1800,17148,1,13,9,16,11,10,9,1,4,3,3,80,0,0
Semi  Active,okay,Canada,02-05-2013,Bachelor's Degree,4864,Married,8,1977,0,0,0,0,0,0.000293726,1,0,0,0,0,0,col,0,1542,34380,1,13,7,24,58,1,72,1,4,3,4,68,0,0
Semi  Active,okay,India,13-07-2013,Bachelor's Degree,6460,Married,8,1982,0,0,0,0,0,0.000245352,1,0,0,0,0,0,col,0,1764,28718,1,11,4,16,6,8,12,0,2,3,2,78,0,0
Semi  Active,okay,India,30-05-2013,Bachelor's Degree,1324,Married,8,1988,0,0,0,0,0,0.000332103,1,0,0,0,0,0,col,0,2098,38872,1,3,3,22,21,19,23,0,2,3,3,93,0,0
Semi  Active,okay,India,10-11-2012,Bachelor's Degree,11121,Married,9,1981,0,0,0,0,0,0.000165906,1,0,0,0,0,0,col,0,1724,19419,1,16,14,7,28,3,2,0,4,3,4,76,0,0
Lapsed,okay,India,05-12-2012,Bachelor's Degree,3518,Married,9,1983,0,0,0,0,0,0.000215903,1,0,0,0,0,0,col,0,1011,25271,1,10,1,7,18,4,10,1,1,2,1,45,0,0
Semi  Active,okay,Saudi Arabia,01-07-2013,Bachelor's Degree,8372,Married,7,1974,0,0,0,0,0,0.000294076,1,0,0,0,0,0,col,0,1837,34421,1,6,3,9,7,2,3,0,1,2,1,81,0,0
Lapsed,okay,Saudi Arabia,12-10-2012,Bachelor's Degree,7011,Married,7,1973,0,0,0,0,0,0.000285960,1,0,0,0,0,0,col,0,1063,33471,1,0,2,12,27,9,43,0,3,4,3,47,0,0
Semi  Active,okay,Saudi Arabia,12-07-2013,Bachelor's Degree,9974,Married,7,1974,0,0,0,0,0,0.000261696,1,0,0,0,0,0,col,0,1698,30631,1,4,6,20,20,5,15,1,1,2,3,75,0,0
Semi  Active,okay,Saudi Arabia,26-02-2014,Bachelor's Degree,8079,Married,3,1982,0,0,0,0,0,0.000191784,1,0,0,0,0,0,col,0,1939,22448,1,23,1,18,8,2,3,1,3,3,2,86,0,0
Semi  Active,okay,Saudi Arabia,01-04-2014,Bachelor's Degree,1584,Married,8,1977,0,0,0,0,0,0.000354068,1,0,0,0,0,0,col,0,1776,41443,1,25,7,89,171,19,171,1,6,5,8,79,0,0
Semi  Active,okay,Spain,01-07-2013,Bachelor's Degree,520,Married,7,1974,0,0,0,0,0,0.000294076,1,0,0,0,0,0,col,0,1836,34421,1,6,3,9,7,2,3,0,1,2,1,81,0,0
Semi  Active,okay,Spain,22-09-2013,Bachelor's Degree,1176,Married,8,1973,0,0,0,0,0,0.000224079,1,0,0,0,0,0,col,0,1127,26228,1,3,6,9,4,1,2,0,1,2,1,50,0,0
Semi  Active,okay,Spain,14-11-2013,Bachelor's Degree,9543,Married,7,1985,0,0,0,0,0,0.000170750,1,0,0,0,0,0,col,0,1668,19986,1,0,6,6,5,2,3,0,1,3,0,74,0,0
Semi  Active,okay,Spain,14-11-2013,Bachelor's Degree,7093,Married,7,1985,0,0,0,0,0,0.000170750,1,0,0,0,0,0,col,0,1669,19986,1,0,6,6,5,2,3,0,1,3,0,74,0,0
Semi  Active,okay,Spain,04-12-2012,Bachelor's Degree,2258,Married,8,1986,0,0,0,0,0,0.000280910,1,0,0,0,0,0,col,0,1722,32880,1,7,4,2,15,6,8,0,1,3,1,76,0,0
Semi  Active,okay,Spain,04-07-2013,Bachelor's Degree,5012,Married,8,1989,0,0,0,0,0,0.000245122,1,0,0,0,0,0,col,0,1285,28691,1,8,4,4,13,0,5,0,1,3,1,56,0,0
Semi  Active,okay,Spain,04-07-2013,Bachelor's Degree,6918,Married,8,1989,0,0,0,0,0,0.000245122,1,0,0,0,0,0,col,0,1286,28691,1,8,4,4,13,0,5,0,1,3,1,56,0,0
Semi  Active,okay,Spain,20-01-2013,Bachelor's Degree,3641,Married,6,1976,0,0,0,0,0,0.000116397,1,0,0,0,0,0,col,0,2101,13624,1,2,2,6,15,1,10,0,2,3,2,93,0,0
Semi  Active,okay,Spain,27-01-2013,Bachelor's Degree,5790,Married,8,1985,0,0,0,0,0,0.000266198,1,0,0,0,0,0,col,0,1411,31158,1,20,6,5,16,0,25,0,2,3,2,62,0,0
Lapsed,okay,Spain,24-02-2014,Bachelor's Degree,2815,Married,7,1975,0,0,0,0,0,0.000283499,1,0,0,0,0,0,col,0,1018,33183,1,17,5,37,39,15,7,0,2,3,4,46,0,0
Lapsed,okay,Spain,31-08-2013,Bachelor's Degree,2478,Married,4,1973,0,0,0,0,0,0.000217090,1,0,0,0,0,0,col,0,1073,25410,1,13,2,4,4,13,2,0,1,4,1,48,0,0
Semi  Active,okay,Spain,31-01-2013,Bachelor's Degree,523,Married,5,1989,0,0,0,0,0,0.000317434,1,0,0,0,0,0,col,0,1165,37155,1,7,0,3,26,15,23,0,1,4,2,51,0,0
Semi  Active,okay,Spain,03-12-2013,Bachelor's Degree,4368,Married,6,1980,0,0,0,0,0,0.000408806,1,0,0,0,0,0,col,0,1624,47850,1,20,7,10,43,12,42,0,1,4,3,72,0,0
Semi  Active,okay,Spain,27-02-2013,Bachelor's Degree,3032,Married,9,1984,0,0,0,0,0,0.000209914,1,0,0,0,0,0,col,0,2194,24570,1,11,34,44,62,14,28,0,3,4,4,97,0,0
Semi  Active,okay,Spain,15-09-2013,Bachelor's Degree,78,Married,8,1969,0,0,0,0,0,0.000216091,1,0,0,0,0,0,col,0,1152,25293,1,0,0,9,11,2,15,1,1,2,1,51,0,0
Semi  Active,okay,Spain,03-11-2012,Bachelor's Degree,4240,Married,8,1978,0,0,0,0,0,0.000148187,1,0,0,0,0,0,col,0,1791,17345,1,17,9,12,16,0,4,1,2,2,2,79,0,0
Semi  Active,okay,Spain,19-06-2014,Bachelor's Degree,5287,Married,7,1973,0,0,0,0,0,0.000298689,1,0,0,0,0,0,col,0,1725,34961,1,4,2,1,26,1,45,1,3,3,3,77,0,0
Lapsed,okay,Spain,25-03-2013,Bachelor's Degree,1170,Married,8,1975,0,0,0,0,0,0.000235570,1,0,0,0,0,0,col,0,1004,27573,1,39,15,15,110,15,50,1,4,4,5,45,0,0
Semi  Active,okay,Spain,07-03-2014,Bachelor's Degree,4832,Married,7,1979,0,0,0,0,0,0.000232759,1,0,0,0,0,0,col,0,1895,27244,1,3,5,46,17,24,6,2,2,2,2,84,0,0
Semi  Active,okay,Spain,02-08-2013,Bachelor's Degree,1545,Married,8,1986,0,0,0,0,0,0.000328993,1,0,0,0,0,0,col,0,2144,38508,1,25,19,54,206,19,120,2,6,5,7,95,0,0
Semi  Active,okay,Spain,02-01-2014,Bachelor's Degree,7732,Married,5,1978,0,0,0,0,0,0.000553730,1,0,0,0,0,0,col,0,1827,64813,1,179,0,52,124,97,293,2,1,10,7,81,0,0
Lapsed,okay,Spain,26-05-2014,Bachelor's Degree,843,Married,6,1971,0,0,0,0,0,0.000552952,1,0,0,0,0,0,col,0,1048,64722,1,60,0,15,280,147,303,2,4,11,8,47,0,0
Semi  Active,okay,Spain,14-10-2013,Bachelor's Degree,3254,Married,2,1971,0,0,0,0,0,0.000605615,1,0,0,0,0,0,col,0,1473,70886,1,103,70,53,239,88,407,4,1,4,5,65,0,0
